0,white_noise,[0.9130434782608695, 0.9163925362735519], [0.8695652173913043, 0.8737024315444782], [0.8434782608695652, 0.8364661622640347], [0.808695652173913, 0.8067709763806268], [0.7565217391304347, 0.7484832843585428], [0.6434782608695652, 0.6084149528172299], [0.5217391304347826, 0.48118859272728315], [0.3217391304347826, 0.2038526949241235], [0.19130434782608696, 0.08928571428571429], [0.16521739130434782, 0.06467236467236467], [0.2, 0.1024506705989748], [0.16521739130434782, 0.08275058275058277], [0.13043478260869565, 0.03937007874015748], [0.13043478260869565, 0.03937007874015748]
0,white_noise,[0.9130434782608695, 0.9163925362735519], [0.8782608695652174, 0.8829957985528128], [0.8521739130434782, 0.8507105161961096], [0.8260869565217391, 0.8184411648820284], [0.7391304347826086, 0.7298321827774844], [0.6608695652173913, 0.6217230530204915], [0.5217391304347826, 0.47890358021336454], [0.3130434782608696, 0.19977461704350918], [0.19130434782608696, 0.08928571428571429], [0.16521739130434782, 0.06540936985481216], [0.1826086956521739, 0.09755102040816327], [0.17391304347826086, 0.0974090114732923], [0.13043478260869565, 0.03875968992248062], [0.13043478260869565, 0.04]
0,white_noise,[0.9130434782608695, 0.9163925362735519], [0.8695652173913043, 0.8752925828695083], [0.8521739130434782, 0.8522837427407319], [0.8, 0.7865479354296167], [0.7130434782608696, 0.7017747511239177], [0.6347826086956522, 0.6157407407407407], [0.5043478260869565, 0.45682525535466706], [0.2782608695652174, 0.16677776000284397], [0.1826086956521739, 0.09029965004374453], [0.16521739130434782, 0.06540936985481216], [0.19130434782608696, 0.10283119658119659], [0.1391304347826087, 0.05990747275150945], [0.1391304347826087, 0.053983739837398376], [0.1391304347826087, 0.05524309461317336]
0,crickets,[0.9130434782608695, 0.9163925362735519], [0.9043478260869565, 0.9067578766403849], [0.8869565217391304, 0.8864153646229803], [0.8608695652173913, 0.8542160116494325], [0.8260869565217391, 0.8103768108322434], [0.782608695652174, 0.7546173516665607], [0.6347826086956522, 0.5787310890827624], [0.5826086956521739, 0.48214230591140605], [0.5478260869565217, 0.42572810963841645], [0.3826086956521739, 0.3143939393939394], [0.2, 0.14333890746934227], [0.13043478260869565, 0.038461538461538464], [0.13043478260869565, 0.038461538461538464], [0.13043478260869565, 0.038461538461538464]
0,alarm,[0.9130434782608695, 0.9163925362735519], [0.9130434782608695, 0.9159210394310873], [0.9043478260869565, 0.9067008334865477], [0.8782608695652174, 0.8835024451173153], [0.8869565217391304, 0.894119080772938], [0.8782608695652174, 0.8824213482848414], [0.808695652173913, 0.7980773816537338], [0.7739130434782608, 0.745477409763124], [0.7304347826086957, 0.6781154585776434], [0.6086956521739131, 0.5451216811510929], [0.4956521739130435, 0.43400500465717856], [0.46956521739130436, 0.42054316230862665], [0.3652173913043478, 0.2822432943400685], [0.2782608695652174, 0.22336492572427238]
0,kettle,[0.9130434782608695, 0.9163925362735519], [0.8956521739130435, 0.8964200295967472], [0.8434782608695652, 0.8446016614814568], [0.8260869565217391, 0.8056358905280468], [0.6608695652173913, 0.6420365793247149], [0.43478260869565216, 0.40833875943881187], [0.3826086956521739, 0.3100804892768023], [0.3391304347826087, 0.2631669963498735], [0.30434782608695654, 0.2266597284500098], [0.2782608695652174, 0.18808974723296976], [0.25217391304347825, 0.1491384432560903], [0.24347826086956523, 0.13914527559657744], [0.21739130434782608, 0.10426849136526557], [0.21739130434782608, 0.10426849136526557]
0,rain,[0.9130434782608695, 0.9163925362735519], [0.9130434782608695, 0.9160799313097842], [0.8782608695652174, 0.877327071209733], [0.8695652173913043, 0.8650732473254573], [0.8347826086956521, 0.8236727045744074], [0.7391304347826086, 0.7151103565365026], [0.6434782608695652, 0.603433528065881], [0.5304347826086957, 0.4695976663718599], [0.4260869565217391, 0.36433221099887764], [0.3652173913043478, 0.2607198676572078], [0.3391304347826087, 0.18770764119601327], [0.2782608695652174, 0.13771753681392238], [0.24347826086956523, 0.12878787878787878], [0.1565217391304348, 0.07416529830322934]
0,steps,[0.9130434782608695, 0.9163925362735519], [0.9217391304347826, 0.9250775278853727], [0.9217391304347826, 0.9260524915142351], [0.9043478260869565, 0.9095020619266315], [0.8956521739130435, 0.8949037679587963], [0.8608695652173913, 0.8624718045678157], [0.7913043478260869, 0.7811930394167236], [0.7217391304347827, 0.697374050032959], [0.6521739130434783, 0.6289463202775897], [0.6347826086956522, 0.6402288873138363], [0.591304347826087, 0.584605943935654], [0.5130434782608696, 0.4493583107713543], [0.3826086956521739, 0.3387292708421617], [0.23478260869565218, 0.1585250219490781]
0,thunder,[0.9130434782608695, 0.9163925362735519], [0.9217391304347826, 0.9237245422466728], [0.9217391304347826, 0.9237245422466728], [0.9217391304347826, 0.9234119372829052], [0.8782608695652174, 0.8799140878762369], [0.8521739130434782, 0.846644501466994], [0.7304347826086957, 0.7157054755415411], [0.591304347826087, 0.5616492053111771], [0.4956521739130435, 0.4182138457748213], [0.391304347826087, 0.28994708994708995], [0.24347826086956523, 0.1641649131010833], [0.1565217391304348, 0.07965337132003798], [0.13043478260869565, 0.038461538461538464], [0.13043478260869565, 0.038461538461538464]
0,traffic,[0.9130434782608695, 0.9163925362735519], [0.9043478260869565, 0.9057745825602969], [0.8869565217391304, 0.8872994173746053], [0.8782608695652174, 0.8772722573125799], [0.8695652173913043, 0.8628526084036227], [0.8173913043478261, 0.8060631165966324], [0.7478260869565218, 0.7261533170135319], [0.6608695652173913, 0.6330344685657779], [0.5217391304347826, 0.4613368113368113], [0.4434782608695652, 0.35225538971807624], [0.28695652173913044, 0.19696969696969693], [0.17391304347826086, 0.09410014005602241], [0.13043478260869565, 0.038461538461538464], [0.13043478260869565, 0.038461538461538464]
0,vacume,[0.9130434782608695, 0.9163925362735519], [0.8956521739130435, 0.8947987528344671], [0.8869565217391304, 0.8852331917797859], [0.8521739130434782, 0.8468422282147773], [0.7652173913043478, 0.736048132658302], [0.6521739130434783, 0.615219421101774], [0.5217391304347826, 0.45638344226579514], [0.3826086956521739, 0.3122139429664224], [0.3391304347826087, 0.2457938121047877], [0.2608695652173913, 0.14467253176930595], [0.21739130434782608, 0.11190297574393598], [0.16521739130434782, 0.08681732580037664], [0.13043478260869565, 0.03875968992248062], [0.13043478260869565, 0.038461538461538464]
